sport,event_id,market,selection,line,price,participant,opponent,team_name,home_team,away_team,book,fetched_at
mlb,33984821,alternate_team_total_runs,over,7.5,425.0,CIN Reds,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,alternate_team_total_runs,under,7.5,-650.0,CIN Reds,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,alternate_team_total_runs,over,8.5,700.0,CIN Reds,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,alternate_team_total_runs,under,8.5,-1100.0,CIN Reds,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,alternate_team_total_runs,over,9.5,1000.0,CIN Reds,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,alternate_team_total_runs,under,9.5,-2000.0,CIN Reds,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,alternate_team_total_runs,over,0.5,-3000.0,SF Giants,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,alternate_team_total_runs,under,0.5,1300.0,SF Giants,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,alternate_team_total_runs,over,1.5,-700.0,SF Giants,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,alternate_team_total_runs,under,1.5,475.0,SF Giants,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,alternate_team_total_runs,over,2.5,-310.0,SF Giants,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,alternate_team_total_runs,under,2.5,235.0,SF Giants,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,alternate_team_total_runs,over,3.5,-170.0,SF Giants,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,alternate_team_total_runs,under,3.5,130.0,SF Giants,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,alternate_team_total_runs,over,5.5,150.0,SF Giants,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,alternate_team_total_runs,under,5.5,-195.0,SF Giants,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,alternate_team_total_runs,over,6.5,235.0,SF Giants,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,alternate_team_total_runs,under,6.5,-310.0,SF Giants,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,alternate_team_total_runs,over,7.5,360.0,SF Giants,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,alternate_team_total_runs,under,7.5,-500.0,SF Giants,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,alternate_team_total_runs,over,8.5,550.0,SF Giants,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,alternate_team_total_runs,under,8.5,-800.0,SF Giants,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,alternate_team_total_runs,over,9.5,800.0,SF Giants,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,alternate_team_total_runs,under,9.5,-1400.0,SF Giants,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,team_total_runs,over,4.5,100.0,CIN Reds,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,team_total_runs,under,4.5,-130.0,CIN Reds,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,team_total_runs,over,4.5,100.0,SF Giants,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,team_total_runs,under,4.5,-130.0,SF Giants,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,team_total_hits,over,7.5,-110.0,CIN Reds,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,team_total_hits,under,7.5,-120.0,CIN Reds,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,team_total_hits,over,8.5,-120.0,SF Giants,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,team_total_hits,under,8.5,-110.0,SF Giants,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,strikeouts_thrown_milestones,4+,,-1060.0,Robbie Ray,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,strikeouts_thrown_milestones,5+,,-429.0,Robbie Ray,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,strikeouts_thrown_milestones,6+,,-203.0,Robbie Ray,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,strikeouts_thrown_milestones,7+,,-101.0,Robbie Ray,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,strikeouts_thrown_milestones,8+,,193.0,Robbie Ray,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,strikeouts_thrown_milestones,9+,,368.0,Robbie Ray,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,strikeouts_thrown_milestones,10+,,720.0,Robbie Ray,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,strikeouts_thrown_milestones,11+,,1360.0,Robbie Ray,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,strikeouts_thrown_milestones,2+,,-2800.0,Brady Singer,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,strikeouts_thrown_milestones,3+,,-640.0,Brady Singer,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,strikeouts_thrown_milestones,4+,,-238.0,Brady Singer,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,strikeouts_thrown_milestones,5+,,-107.0,Brady Singer,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,strikeouts_thrown_milestones,6+,,200.0,Brady Singer,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,strikeouts_thrown_milestones,7+,,423.0,Brady Singer,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,strikeouts_thrown_milestones,8+,,890.0,Brady Singer,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984821,strikeouts_thrown_milestones,9+,,1760.0,Brady Singer,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,home_runs_milestones,1+,,170.0,Aaron Judge,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,home_runs_milestones,2+,,1200.0,Aaron Judge,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,home_runs_milestones,3+,,7400.0,Aaron Judge,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,home_runs_milestones,1+,,280.0,Giancarlo Stanton,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,home_runs_milestones,2+,,2400.0,Giancarlo Stanton,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,home_runs_milestones,1+,,337.0,Mike Trout,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,home_runs_milestones,2+,,3300.0,Mike Trout,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,home_runs_milestones,1+,,360.0,Jo Adell,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,home_runs_milestones,2+,,3600.0,Jo Adell,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,home_runs_milestones,1+,,447.0,Paul Goldschmidt,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,home_runs_milestones,2+,,4300.0,Paul Goldschmidt,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,home_runs_milestones,1+,,435.0,Randal Grichuk,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,home_runs_milestones,2+,,4400.0,Randal Grichuk,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,home_runs_milestones,1+,,440.0,Trent Grisham,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,home_runs_milestones,2+,,4400.0,Trent Grisham,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,home_runs_milestones,1+,,385.0,Zach Neto,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,home_runs_milestones,2+,,4500.0,Zach Neto,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,home_runs_milestones,1+,,444.0,Jorge Soler,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,home_runs_milestones,2+,,4700.0,Jorge Soler,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,home_runs_milestones,1+,,446.0,Logan O'Hoppe,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,home_runs_milestones,2+,,4700.0,Logan O'Hoppe,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,home_runs_milestones,1+,,466.0,Austin Wells,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,home_runs_milestones,2+,,5100.0,Austin Wells,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,home_runs_milestones,1+,,489.0,Ryan McMahon,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,home_runs_milestones,2+,,5200.0,Ryan McMahon,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,home_runs_milestones,1+,,518.0,Amed Rosario,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,home_runs_milestones,2+,,5900.0,Amed Rosario,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,home_runs_milestones,1+,,680.0,Yoan Moncada,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,home_runs_milestones,2+,,8100.0,Yoan Moncada,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,home_runs_milestones,1+,,1100.0,Bryce Teodosio,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,home_runs_milestones,2+,,10000.0,Bryce Teodosio,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,home_runs_milestones,1+,,760.0,Jose Caballero,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,home_runs_milestones,2+,,10000.0,Jose Caballero,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,home_runs_milestones,1+,,800.0,Oswald Peraza,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,home_runs_milestones,2+,,10000.0,Oswald Peraza,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,home_runs_milestones,1+,,920.0,Vaughn Grissom,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,home_runs_milestones,2+,,10000.0,Vaughn Grissom,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,1+,,-270.0,Aaron Judge,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,2+,,201.0,Aaron Judge,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,3+,,890.0,Aaron Judge,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,4+,,4100.0,Aaron Judge,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,1+,,-231.0,Zach Neto,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,2+,,235.0,Zach Neto,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,3+,,1100.0,Zach Neto,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,4+,,4500.0,Zach Neto,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,1+,,-259.0,Jo Adell,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,2+,,208.0,Jo Adell,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,3+,,960.0,Jo Adell,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,4+,,4600.0,Jo Adell,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,1+,,-242.0,Paul Goldschmidt,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,2+,,229.0,Paul Goldschmidt,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,3+,,1060.0,Paul Goldschmidt,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,4+,,4700.0,Paul Goldschmidt,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,1+,,-230.0,Mike Trout,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,2+,,234.0,Mike Trout,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,3+,,1100.0,Mike Trout,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,4+,,4800.0,Mike Trout,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,1+,,-231.0,Amed Rosario,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,2+,,245.0,Amed Rosario,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,3+,,1180.0,Amed Rosario,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,1+,,-209.0,Vaughn Grissom,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,2+,,271.0,Vaughn Grissom,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,3+,,1300.0,Vaughn Grissom,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,1+,,-176.0,Logan O'Hoppe,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,2+,,317.0,Logan O'Hoppe,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,3+,,1500.0,Logan O'Hoppe,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,1+,,-185.0,Trent Grisham,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,2+,,316.0,Trent Grisham,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,3+,,1540.0,Trent Grisham,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,1+,,-176.0,Giancarlo Stanton,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,2+,,312.0,Giancarlo Stanton,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,3+,,1560.0,Giancarlo Stanton,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,1+,,-159.0,Jorge Soler,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,2+,,368.0,Jorge Soler,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,3+,,1880.0,Jorge Soler,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,1+,,-140.0,Austin Wells,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,2+,,402.0,Austin Wells,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,3+,,2000.0,Austin Wells,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,1+,,-151.0,Randal Grichuk,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,2+,,383.0,Randal Grichuk,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,3+,,2000.0,Randal Grichuk,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,1+,,-129.0,Oswald Peraza,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,2+,,451.0,Oswald Peraza,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,3+,,2400.0,Oswald Peraza,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,1+,,-126.0,Yoan Moncada,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,2+,,472.0,Yoan Moncada,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,3+,,2400.0,Yoan Moncada,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,1+,,-128.0,Ryan McMahon,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,2+,,472.0,Ryan McMahon,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,3+,,2500.0,Ryan McMahon,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,1+,,-122.0,Bryce Teodosio,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,2+,,487.0,Bryce Teodosio,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,3+,,2700.0,Bryce Teodosio,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,1+,,-126.0,Jose Caballero,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,2+,,495.0,Jose Caballero,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,hits_milestones,3+,,2800.0,Jose Caballero,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,moneyline,yes,,149.0,LA Angels,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,moneyline,yes,,-181.0,NY Yankees,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,spread,yes,1.5,-136.0,LA Angels,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,spread,yes,-1.5,113.0,NY Yankees,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,game_total_runs,over,9.5,-101.0,,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,game_total_runs,under,9.5,-119.0,,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,team_total_runs,over,4.5,-140.0,NY Yankees,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,team_total_runs,under,4.5,110.0,NY Yankees,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,team_total_runs,over,3.5,-135.0,LA Angels,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,team_total_runs,under,3.5,105.0,LA Angels,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,alternate_team_total_runs,over,0.5,-2500.0,LA Angels,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,alternate_team_total_runs,under,0.5,1100.0,LA Angels,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,alternate_team_total_runs,over,1.5,-550.0,LA Angels,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,alternate_team_total_runs,under,1.5,390.0,LA Angels,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,alternate_team_total_runs,over,2.5,-250.0,LA Angels,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,alternate_team_total_runs,under,2.5,190.0,LA Angels,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,alternate_team_total_runs,over,4.5,120.0,LA Angels,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,alternate_team_total_runs,under,4.5,-155.0,LA Angels,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,alternate_team_total_runs,over,5.5,195.0,LA Angels,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,alternate_team_total_runs,under,5.5,-255.0,LA Angels,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,alternate_team_total_runs,over,6.5,310.0,LA Angels,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,alternate_team_total_runs,under,6.5,-425.0,LA Angels,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,alternate_team_total_runs,over,7.5,475.0,LA Angels,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,alternate_team_total_runs,under,7.5,-700.0,LA Angels,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,alternate_team_total_runs,over,8.5,750.0,LA Angels,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,alternate_team_total_runs,under,8.5,-1200.0,LA Angels,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,alternate_team_total_runs,over,9.5,1200.0,LA Angels,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,alternate_team_total_runs,under,9.5,-2500.0,LA Angels,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,alternate_team_total_runs,over,0.5,-8000.0,NY Yankees,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,alternate_team_total_runs,under,0.5,1800.0,NY Yankees,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,alternate_team_total_runs,over,1.5,-1200.0,NY Yankees,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,alternate_team_total_runs,under,1.5,700.0,NY Yankees,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,alternate_team_total_runs,over,2.5,-450.0,NY Yankees,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,alternate_team_total_runs,under,2.5,330.0,NY Yankees,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,alternate_team_total_runs,over,3.5,-235.0,NY Yankees,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,alternate_team_total_runs,under,3.5,180.0,NY Yankees,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,alternate_team_total_runs,over,5.5,115.0,NY Yankees,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,alternate_team_total_runs,under,5.5,-150.0,NY Yankees,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,alternate_team_total_runs,over,6.5,175.0,NY Yankees,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,alternate_team_total_runs,under,6.5,-230.0,NY Yankees,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,alternate_team_total_runs,over,7.5,265.0,NY Yankees,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,alternate_team_total_runs,under,7.5,-350.0,NY Yankees,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,alternate_team_total_runs,over,8.5,390.0,NY Yankees,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,alternate_team_total_runs,under,8.5,-550.0,NY Yankees,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,alternate_team_total_runs,over,9.5,550.0,NY Yankees,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,alternate_team_total_runs,under,9.5,-900.0,NY Yankees,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,strikeouts_thrown_milestones,3+,,-3200.0,Reid Detmers,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,strikeouts_thrown_milestones,4+,,-920.0,Reid Detmers,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,strikeouts_thrown_milestones,5+,,-362.0,Reid Detmers,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,strikeouts_thrown_milestones,6+,,-168.0,Reid Detmers,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,strikeouts_thrown_milestones,7+,,121.0,Reid Detmers,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,strikeouts_thrown_milestones,8+,,240.0,Reid Detmers,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,strikeouts_thrown_milestones,9+,,465.0,Reid Detmers,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,strikeouts_thrown_milestones,10+,,870.0,Reid Detmers,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,strikeouts_thrown_milestones,11+,,1660.0,Reid Detmers,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,strikeouts_thrown_milestones,3+,,-2900.0,Ryan Weathers,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,strikeouts_thrown_milestones,4+,,-760.0,Ryan Weathers,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,strikeouts_thrown_milestones,5+,,-304.0,Ryan Weathers,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,strikeouts_thrown_milestones,6+,,-142.0,Ryan Weathers,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,strikeouts_thrown_milestones,7+,,141.0,Ryan Weathers,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,strikeouts_thrown_milestones,8+,,285.0,Ryan Weathers,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,strikeouts_thrown_milestones,9+,,556.0,Ryan Weathers,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984825,strikeouts_thrown_milestones,10+,,1080.0,Ryan Weathers,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984826,moneyline,yes,,135.0,MIA Marlins,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984826,moneyline,yes,,-163.0,ATL Braves,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984826,spread,yes,1.5,-156.0,MIA Marlins,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984826,spread,yes,-1.5,129.0,ATL Braves,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984826,game_total_runs,over,8.5,-118.0,,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984826,game_total_runs,under,8.5,-102.0,,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984826,hits_milestones,1+,,-311.0,Ronald Acuna Jr.,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984826,hits_milestones,2+,,176.0,Ronald Acuna Jr.,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984826,hits_milestones,3+,,770.0,Ronald Acuna Jr.,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984826,hits_milestones,4+,,3600.0,Ronald Acuna Jr.,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984826,hits_milestones,1+,,-276.0,Xavier Edwards,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984826,hits_milestones,2+,,194.0,Xavier Edwards,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984826,hits_milestones,3+,,870.0,Xavier Edwards,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984826,hits_milestones,4+,,4000.0,Xavier Edwards,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984826,hits_milestones,1+,,-267.0,Drake Baldwin,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984826,hits_milestones,2+,,205.0,Drake Baldwin,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984826,hits_milestones,3+,,950.0,Drake Baldwin,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984826,hits_milestones,4+,,4300.0,Drake Baldwin,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984826,hits_milestones,1+,,-269.0,Otto Lopez,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984826,hits_milestones,2+,,208.0,Otto Lopez,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984826,hits_milestones,3+,,970.0,Otto Lopez,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984826,hits_milestones,4+,,4700.0,Otto Lopez,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984826,hits_milestones,1+,,-219.0,Jakob Marsee,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984826,hits_milestones,2+,,247.0,Jakob Marsee,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984826,hits_milestones,3+,,1120.0,Jakob Marsee,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984826,hits_milestones,4+,,5100.0,Jakob Marsee,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984826,hits_milestones,1+,,-237.0,Austin Riley,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984826,hits_milestones,2+,,231.0,Austin Riley,,,,,DraftKings,2026-04-14T20:34:24Z
